AcctNum,Name,Type,TypeDesc,Addr1,Addr2,City,State,Zip,County,Phone,ChrNameLast,ChrNameFirst,ChrNameMiddle,TrsNameLast,TrsNameFirst,TrsNameMiddle
89577,FAFO PAC,PAC,Political Committee,1722 Northwest 80th Boulevard,Suite 90,Gainesville,FL,32606,Alachua,3522755004,Jones,William,S.,Jones,William,S.
60721,FAIAPAC,PAC,Political Committee,Post Office Box 12001,,Tallahassee,FL,32317,Leon,8508934155,Wiles,Douglass,F.,Pearce,Laura,B.
80342,Fair Competition in Broadband PAC,PAC,Political Committee,108 South Monroe Street,,Tallahassee,FL,32301,Leon,8506810024,Dudley,Charles,F.,Fenner,Noreen,
81053,Fair Courts Florida,PAC,Political Committee,1212 East Paris Street,,Tampa,FL,33604,Leon,3212775115,Fox,John,T.,Fox,John,T.
89247,Fair Deal Florida,PAC,Political Committee,"701 S. Howard Avenue, #106-813",,Tampa,FL,33606,Hillsborough,8137330070,Clay,Karen,,Brill,Jonathan,
79918,Fair Democracy Florida,PAC,Political Committee,701 South Howard Avenue,#106-813,Tampa,FL,33606,Broward,8137856335,Brill,Jonathan,,Brill,Jonathan,
89769,Fair Governance For Florida,PAC,Political Committee,Post Office Box 30295,,Fort Lauderdale,FL,33303,Broward,9547670300,Mathers,Kay,,Blank,Jason,B.
74913,"Fair Government For Sumter, Inc.",PAC,Political Committee,"333 Colony Boulevard, #160",,The Villages,FL,32162,Sumter,3522635691,Panos,Reed,G.,McMillan,Matthew,
89871,Fair Justice for All,PAC,Political Committee,Post Office Box 1543,,Miami Beach,FL,33119,Miami-Dade,3054075842,Olsen,Brendan,,Olsen,Brendan,
74474,Fair Maps Florida,PAC,Political Committee,2423 SW 147th Ave. #550,,Miami,FL,33185,Miami-Dade,7723247627,Herrin,Garrett,,Herrin,Garrett,
54359,Fairness in Taxation,PAC,Political Committee,"7601 East Treasure Drive, #824",,North Bay Village,FL,331410000,Broward,3053329446,Neves,Ricardo,S,Lamar,Elizabeth,
80401,Faith Family Freedom Coalition,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Tramont,Chase,,Fenner,Noreen,A.
89574,Faith In Florida's Future,PAC,Political Committee,c/o Red Curve Solutions,"138 Conant Street, Suite 401",Beverly,MA,1915,Leon,6173036800,Lee,Laurel,,Crate,Bradley,T.
91445,Families & Friends for the Keys,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Niles,Jack,,Fenner,Noreen,
91623,Families for a Free Florida,PAC,Political Committee,"4522 West Village Drive, #655",,Tampa,FL,33624,Hillsborough,8135230326,White,Wendy,,White,Wendy,
89461,Families for Change,PAC,Political Committee,11046 Wildlife Trail,,Tallahassee,FL,32312,Leon,8502120795,Perry,Joseph,,Perry,Joseph,
91068,Families for Florida Political Committee,PAC,Political Committee,"701 S. Howard Avenue, #106-813",,Tampa,FL,33606,Hillsborough,8137330070,Cancel,Giann,,Brill,Jonathan,
74341,Families for Freedom and Fairness,PAC,Political Committee,1375 Jackson Street,Suite 202,Fort Myers,FL,33901,Lee,8504041000,Miller,Terry,,Fenner,Noreen,
79319,"Family Always Comes First, Inc.",PAC,Political Committee,10800 Biscayne Blvd. Ste 900,,Miami,FL,33161,Orange,3057540118,Simmons,Victricia,,Simmons,Victricia,
79245,FANS PAC,PAC,Political Committee,Post Office Box 1701,,Tallahassee,FL,32302,Miami-Dade,8505674878,Harris,Bob,,Herron,Mark,
60830,FAPSC PAC,PAC,Political Committee,150 South Monroe Street,Suite 306,Tallahassee,FL,32301,Leon,8505773139,Biederman,Brandon,,Mortham,Allen,
79635,FASD PC,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Leon,8507277087,Ramba,David,E,Kruse,Rachel,
60763,FCCFA Political Action Committee,PAC,Political Committee,325 John Knox Road,Suite L-103,Tallahassee,FL,32303,Leon,8002263332,Knopke,Keenan,,Coney,Lisa,
81496,Federated Republican Women of Clay PAC,PAC,Political Committee,2099 Winterbourne East #206,,Orange Park,FL,32073,Clay,9046274535,Dougher,Leslie,,Irvine,Chance,
83872,Felicia For Florida,PAC,Political Committee,"513 NW 1ST AVENUE, 2",,HALLANDALE BEACH,FL,33009,Miami-Dade,3056009035,Robinson,Felicia,,Bowles,Donna,
84255,Fentrice for Florida PC,PAC,Political Committee,Post Office Box 1701,,Tallahassee,FL,32302,Hillsborough,8505674878,Herron,Mark,,Herron,Mark,
79847,FHAA PC,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Leon,4075080340,McCormick,Joseph,,McCormick,Joseph,
61106,"Fidelity National Financial, Inc. PAC for Florida",PAC,Political Committee,"601 Riverside Avenue, Bldg V",,Jacksonville,FL,32204,Duval,9048548100,Maroon,Sarah,,Maroon,Sarah,
79311,Fight for Florida,PAC,Political Committee,"115 East Park Avenue, Suite 1",,Tallahassee,FL,32301,Leon,2022391642,Jones,William,S.,Jones,William,S.
93220,Fight for Florida's Future,PAC,Political Committee,"1334 Timberlane Road, Suite 15",,Tallahassee,FL,32312,Leon,8134177025,Brothers,Riley,,Brothers,Riley,
84010,Fight for Tomorrow,PAC,Political Committee,1722 Northwest 80th Blvd,Suite 90,Gainesville,FL,32606,Alachua,3522755004,Jones,William,S,Jones,Williams,S
88503,Fighting For A Better Miami-Dade,PAC,Political Committee,2100 Salzedo Street,Suite 200,Coral Gables,FL,33134,Miami-Dade,3054386528,Tapia,Damian,,Fiore,Anthony,
89365,Fighting For Florida Education Committee,PAC,Political Committee,Post Office Box 700921,,St.Cloud,FL,34770,Osceola,3215250305,Bronson,David,Andrew,Bronson,Hunter,Andrew
64489,Fighting For Florida's Families,PAC,Political Committee,4914 SW 72 Avenue,,Miami,FL,33155,Miami-Dade,3054450777,Avila,Bryan,,Riesco,Jose,A.
64781,Fighting For Florida's Future PC,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Leon,8507277087,Ramba,David,E.,Ramba,David,E.
83336,Fighting for the Future,PAC,Political Committee,2618 Centennial Place,,Tallahassee,FL,32303,,8505674878,Herron,Mark,,Herron,Mark,
60709,Financial Reform in Government Network,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Ritchie,Glenn,,Dewhurst,Craig,
73756,Fire PAC,PAC,Political Committee,309 1/2 Southwest 26 Street,,Fort Lauderdale,FL,33315,Broward,9547646665,Costa,Keith,,Zauner,Ryan,
73838,"Fire Safe Florida Political Committee, Inc.",PAC,Political Committee,Post Office Box 11247,,Tallahassee,FL,32302,Leon,8504254000,Kinsell,Brad,,Brown,Thomas,M.
37724,Firefighter FACT PAC,PAC,Political Committee,3711 South Congress Avenue,,Palm Springs,FL,33461,Palm Beach,5619690729,Newsome,Jeffrey,,D'Ariano,Angelo,
64257,Firefighter for a Better Hernando,PAC,Political Committee,2331 Sutton Place,,Spring Hill,FL,34608,Hernando,3526506324,Babino,Nick,,Haas,Jason,
89432,Firefighters and Paramedics for Public Safety,PAC,Political Committee,"752 Commerce Drive, Suite 1",,Venice,FL,34292,Sarasota,9414855193,Berzowski,Jason,,Rigney Jr,Johnny,
80575,Firefighters For A Safer Future,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Leon,8507277087,Ramba,David,E.,Ramba,David,E.
74153,Firefighters for Informed and Responsible Electorate,PAC,Political Committee,3116 North Boulevard,,Tampa,FL,33603,Hillsborough,8132297540,Stocco,Nick,,Finney,Jeremy,
74986,Firefighters of Pasco FIREPAC,PAC,Political Committee,Post Office Box 220,,San Antonio,FL,33576,Pasco,8137146462,Price Jr,Walter,B.,Falls,John,
84947,FirePAC 4807,PAC,Political Committee,25 Bayside Drive,,Palm Coast,FL,32137,Flagler,3862909722,Hackney,Daniel,,Juliano,Patrick,
69438,First Amendment Fund,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Johnston,Richard,,Fenner,Noreen,A.
84150,First Coast Blue Life PC,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Willard,James,,Fenner,Noreen,A
84595,First Coast Conservative Coalition,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,9044178573,Greco,Sam,,Fenner,Norren,A.
62350,First Coast Conservatives,PAC,Political Committee,"115 East Park Avenue, Suite 1",,Tallahassee,FL,323010000,Leon,3522755004,Jones,William,S.,Jones,William,S.
79392,First Coast Forward,PAC,Political Committee,13885 Ibis Point Boulevard,,Jacksonville,FL,32224,Duval,8504451781,Hicks,Joshua,,Hicks,Joshua,
75852,First Coast Leadership,PAC,Political Committee,7749 Normandy Boulevard,Suite 145-805,Jacksonville,FL,32221,Duval,3522755004,Biddle,David,,Biddle,David,
60955,First Coast Manufacturers Association Candidate Support Com.,PAC,Political Committee,"1615 Huffingham Road, Suite 2",,Jacksonville,FL,32216,Duval,9042969664,Avery,Ron,,Ray III,Lake,G.
74997,First Coast Sunlight,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Johnson,David,,Fenner,Noreen,A.
83484,First Responder Coalition,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Leon,8507277087,Ramba,David,E,Ramba,David,E
88654,FL Ambulance PAC,PAC,Political Committee,1201 Wilson Blvd. FL 27,,Arlington,FL,22209,Leon,8502145130,Ramotar,Terence,,Waller,Theresa,
89110,FL Independent Automobile Dealers Association,PAC,Political Committee,336 E. New York Avenue,Post Office Box 305,DeLand,FL,32721,Volusia,3862871869,Bonanno,Chuck,,Finlay,Jennifer,
83573,Flagler Forever,PAC,Political Committee,250 Palm Coast Parkway NE,Suite 607  # 258,Palm Coast,FL,32137,Flagler,8504041000,Johnson,David,,Fenner,Noreen,A
30880,Flagler Volusia Chiropractic Society PAC (FVCS PAC),PAC,Political Committee,905 North Stone Street,,DeLand,FL,327200000,Volusia,3867951965,Gordon,Jeremy,,Steflik,Timothy,
91441,Flip Florida,PAC,Political Committee,8325 SW 118 Terrace,,Miami,FL,33156,Miami-Dade,8509806542,Planas,Juan-Carlos,,Planas,Juan-Carlos,
61003,Florian Labor Association of Municipal Employees Political Committee,PAC,Political Committee,5240 1st Avenue North,,St. Petersburg,FL,33710,Pinellas,7273231786,Pauley Jr,Richard,E.,Schumm,Chad,W.
88957,Florida 180,PAC,Political Committee,733 Pinehurst Way,,Palm Beach Gardens,FL,33418,Palm Beach,9083771558,Cole,Maria,,Miller,Sara,T.
64380,Florida 2020,PAC,Political Committee,118 North Gadsden Street,,Tallahassee,FL,32301,Leon,8503208515,Ausley,Loranne,,Hollimon,William,
89151,Florida 2026,PAC,Political Committee,Post Office Box 106,,Largo,FL,33779,Hillsborough,8135059695,Schock,Tim,,Clark,Phil,
64285,Florida 32BJ United American Dream Fund,PAC,Political Committee,1313 Northwest 36th Street,Suite 501,Miami,FL,33142,Miami-Dade,2123882175,Tolliver,Candis,,Santos,John,
79399,Florida Academy of Nutrition and Dietetics,PAC,Political Committee,Post Office Box 954134,,Lake Mary,FL,327954134,Seminole,8503868850,O'Neill,Peggy,,Scannell,Robin,J.
60976,"Florida Academy of Physician Assistants, Inc., PC",PAC,Political Committee,119 South Monroe Street,Suite 202,Tallahassee,FL,32301,Leon,8507014797,Clark,Christina,,Mixon,Corinne,
60473,Florida ACRE,PAC,Political Committee,2916 Apalachee Parkway,,Tallahassee,FL,32301,Leon,8508776166,Pilcher,Terry,,Bjorklund,Michel,L.
60683,Florida AFL-CIO Committee on Political Education,PAC,Political Committee,135 South Monroe Street,,Tallahassee,FL,32301,Leon,8502246926,Holdridge,Kimberly,A.,Rivera,Maira,
60714,Florida Agents for Insurance Reform,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Ritchie,Glenn,,Dewhurst,Craig,
60745,Florida Agribusiness for Responsible Government,PAC,Political Committee,Post Office Box 587,,Bartow,FL,338310587,Polk,8636864827,Faircloth,Jim,,Hartney,Mary,C.
90805,Florida ALARM PAC,PAC,Political Committee,Post Office Box 10448,,Tallahassee,FL,32302,Leon,8502241900,Few,Shannon,,Fenner,Noreen,A.
61005,Florida ALARMPAC,PAC,Political Committee,Post Office Box 10448,,Tallahassee,FL,32302,Broward,8508946601,Few,Shannon,,Fenner,Noreen,
78939,Florida Always and Forever Ours,PAC,Political Committee,701 South Howard Avenue,#106-813,Tampa,FL,33606,Leon,8137856335,Epstein-Ortiz,Eve,,Brill,Jonathan,
79844,Florida Always First,PAC,Political Committee,4914 SW 72 Avenue,,Miami,FL,33155,Miami-Dade,3054450777,Cruz,Jorge,,Riesco,Jose,A.
89082,Florida America First,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,DePriest,Jennings,,Fenner,Noreen,A.
60594,Florida Architects PAC,PAC,Political Committee,104 East Jefferson Street,,Tallahassee,FL,32301,Leon,8502227590,Magdaleno,Becky,,Johnson,Wendy,
84151,Florida Asian American Business PC,PAC,Political Committee,43 South Powerline Road,Box 367,Pompano Beach,FL,33069,Broward,5615931233,Yeung,Kenneth,,Fenner,Noreen,
61139,Florida Asphalt Contractors Political Committee,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Miller,Amy,,Fenner,Noreen,A.
60667,Florida Assisted Living Political Action Committee,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Spruill,Monique,,Kimball,Chuck,
60997,Florida Association for Behavior Analysis PAC,PAC,Political Committee,Post Office Box 10448,,Tallahassee,FL,323022448,Leon,8508946601,Riordan,Mary,,Prutsman,Eric,D.
60983,Florida Association of Health Plans PC,PAC,Political Committee,1574 Village Square Blvd.,Suite 200,Tallahassee,FL,32309,Duval,8503862904,Hunt,Brittney,,Watkins,Nancy,H.
60554,Florida Association of Mortgage Professionals PAC,PAC,Political Committee,113 South Monroe Street,1st Floor,Tallahassee,FL,32301,Leon,8509426411,Aubut,Michael,,Riesterer,Ryan,
89355,Florida Association of Nurse Anesthesiology Political Action Committee,PAC,Political Committee,119 South Monroe Street,Suite 202,Tallahassee,FL,32301,Leon,8506816788,Dixon,Melanie,,Ecenia,Stephen,A
61177,Florida Association of School Administrators PC,PAC,Political Committee,119 South Monroe Street,Suite 202,Tallahassee,FL,32301,Leon,8507014797,Swartzel,Steve,,Mixon,Juhan,
61225,Florida Attractions Political Action Committee,PAC,Political Committee,1114 North Gadsden Street,,Tallahassee,FL,32303,Leon,8502222885,Stavely,Cindy,J,Lupfer,William,
83617,Florida Back The Blue,PAC,Political Committee,PO Box 70012,,St. Cloud,FL,34770,Osceola,4073615030,Fetzer,Jeremy,,Fetzer,Jeremy,
60885,Florida Bankers Association Political Action Committee,PAC,Political Committee,1001 Thomasville Road,Suite 201,Tallahassee,FL,32303,Leon,8502242265,Betancourt,Ralph,,Jordan,Lesley,
89500,Florida Beautiful,PAC,Political Committee,2850 N. Andrews Avenue,,Fort Lauderdale,FL,33311,Broward,8133357472,McGee,Andrea,,Jodoin,Jamie,C.
60960,Florida Beer Wholesalers Good Government Committee,PAC,Political Committee,215 South Monroe Street,Suite 340,Tallahassee,FL,32301,Leon,8502242337,Daley,Kenneth,,Bowler,Kevin,F.
65736,Florida Beer Wholesalers Political Committee,PAC,Political Committee,215 South Monroe Street,Suite 340,Tallahassee,FL,323010000,Leon,8502242337,Daley,Kenneth,,Bowler,Kevin,F.
89360,Florida Beverage PAC,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,DeWitt,Elizabeth,Castro,Fenner,Noreen,
88701,Florida Blue Dog Progressives,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Bishop,Barney,,Fenner,Noreen,A.
79910,Florida Bold Leadership,PAC,Political Committee,4370 Northwest 107 Avenue,Suite 104,Doral,FL,33178,Miami-Dade,3058786725,Porras,Maureen,,Porras,Maureen,
84159,Florida Born and Raised,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Woodard,Lashaun,,Fenner,Noreen,A
78776,Florida Business Leadership,PAC,Political Committee,14260 West Newberry Rd. #343,,Newberry,FL,32669,Alachua,3522755004,Jones,William,S.,Jones,William,S.
61060,Florida Campground Political Action Committee,PAC,Political Committee,1340 Vickers Road,,Tallahassee,FL,32303,Leon,8505627151,Usina,Frank,,Cornwell,Bobby,
60913,Florida Carpenters Regional Council PAC Fund,PAC,Political Committee,2860 NW 27th Avenue,,Fort Lauderdale,FL,33311,Broward,3055576100,Warren,Gary,H,Griffin,Kavin,
34888,Florida CDM Smith Inc. Political Action Committee,PAC,Political Committee,"621 NW 53 Street, Suite 265",,Boca Raton,FL,33487,Palm Beach,4076602552,Leo,Kevin,C.,Sterling,Lisa,
61021,Florida Certified Professionals Political Committee,PAC,Political Committee,1715 South Gadsden Street,,Tallahassee,FL,32301,Leon,8502226314,McGarry,Neal,,McGarry,Neal,
61356,"Florida Chamber of Commerce Alliance, Inc.",PAC,Political Committee,Post Office Box 11309,,Tallahassee,FL,32302,Leon,8505211200,Wilson,Mark,,DeWitt,Parker,
60769,Florida Chamber of Commerce PAC,PAC,Political Committee,Post Office Box 11309,,Tallahassee,FL,32302,Leon,8505211200,Walker III,Frank,C,DeWitt,Parker,
83827,Florida Chiropractic Coalition Pac,PAC,Political Committee,Post Office Box 1411,,Land O Lakes,FL,34639,Pasco,8139243776,Warner,Peggy`,,Warner,Peggy,
60518,Florida Chiropractic Society - Political Action Committee,PAC,Political Committee,7721 Hidden Pond Lane,,N. Fort Myers,FL,33917,Pinellas,2395609766,Means II,Rick,,Freemyer,Josh,
60829,Florida Citrus Mutual Poltical Committee,PAC,Political Committee,600 N BROADWAY AVE,SUITE 101,Bartow,FL,33830,Lake,8636821111,Story Jr.,Victor,,Sparks,Michael,W.
60512,Florida Citrus Packers PAC,PAC,Political Committee,Post Office Box 941058,,Maitland,FL,32794,Orange,3212145252,Richey,Dan,,Chaires,J.,Peter
74322,Florida Coalition for Private Property Rights,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Wheeler,Tom,,Fenner,Noreen,A.
73680,Florida Coalition for Safe Communities,PAC,Political Committee,2055 NW Diamond Creek Way,,Jensen Beach,FL,34957,Martin,7722618100,Foster,Shawn,,Millner,Michael,
89538,Florida Collective,PAC,Political Committee,1427 Piedmont Drive East,,Tallahassee,FL,32308,Leon,8502161002,Pittman,Sean,,Gay,Andrew,
84237,Florida Committee for Accountability,PAC,Political Committee,Post Office Box 284,,Tallahassee,FL,32301,Leon,2026413258,DePriest,Jennings,,Power,Melissa,
88681,Florida Communities Alliance,PAC,Political Committee,Post Office Box 71,,Marco Island,FL,34146,Collier,8504041000,Wilson,Sean,,Fenner,Noreen,
60971,Florida Concrete & Products Association's Political Committee,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Orange,8507277087,Maschmeyer,Troy,,Ramba,David,E.
69309,Florida Conservative Action Fund,PAC,Political Committee,1400 Village Square Blvd,#3-136,Tallahassee,FL,32312,Leon,3523390445,Biddle,David,,Elliott,Sam,
74310,Florida Conservative Committee,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Rommel,Bob,,Fenner,Noreen,A.
79023,Florida Conservative Federation,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Cortese,Tony,,Fenner,Noreen,A.
68041,Florida Conservatives United,PAC,Political Committee,"115 East Park Avenue, Suite 1",,Tallahassee,FL,32301,Leon,3522755004,Jones,William,S.,Jones,William,S.
88997,Florida Constitutional Amendment Network,PAC,Political Committee,PO BOX 830431,,Miami,FL,33283,Miami-Dade,3056076905,Wills,Christopher,,Wills,Christopher,
27357,Florida Construction Issues Political Action Committee,PAC,Political Committee,708 South Andrews Avenue,,Ft. Lauderdale,FL,333160000,Broward,9547641322,DeAngelis,Ken,,DeAngelis,Ken,
75001,Florida Country,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Sarasota,8504041000,Leach,Wendi,,Fenner,Noreen,A.
83856,Florida Courage,PAC,Political Committee,1722 Northwest 80th Boulevard,Suite 90,Gainesville,FL,32606,Alachua,3522755004,Jones,William,S.,Jones,William,S.
